name,lon,lat,avg_ad,avg_juv,names_old,counted,type,id
100,27.662549,-30.605252,NA,NA,NA,0,roost,cvcol001
103,27.435605,-30.67841,NA,NA,NA,0,breed,cvcol002
104,27.241082,-30.824726,NA,NA,NA,0,breed,cvcol003
105,27.229028,-30.838027,NA,NA,NA,0,breed,cvcol004
106,27.56695,-31.123177,NA,NA,NA,0,roost,cvcol005
107,27.607268,-31.212546,NA,NA,NA,0,breed,cvcol006
108,27.698711,-31.215872,NA,NA,NA,0,roost,cvcol007
11,29.305659,-29.06436,NA,NA,NA,0,breed,cvcol008
112,27.887415,-31.099484,94,40,NA,0,breed,cvcol009
117,27.655317,-30.678685,NA,NA,NA,0,roost,cvcol010
118,27.692163,-30.700314,NA,NA,NA,0,roost,cvcol011
120,27.490471,-31.587065,NA,NA,NA,0,breed,cvcol012
121,27.468857,-31.5933,NA,NA,NA,0,roost,cvcol013
122,27.418148,-31.582909,NA,NA,NA,0,roost,cvcol014
123,27.404432,-31.587481,NA,NA,NA,0,roost,cvcol015
124,27.294285,-31.653573,NA,NA,NA,0,breed,cvcol016
125,27.138832,-31.764141,NA,NA,NA,0,breed,cvcol017
126,27.163771,-31.774948,NA,NA,NA,0,breed,cvcol018
127,26.980055,-31.787418,NA,NA,NA,0,breed,cvcol019
128,26.982964,-31.823997,NA,NA,NA,0,roost,cvcol020
129,27.07025,-31.89092,NA,NA,NA,0,breed,cvcol021
133,27.36162,-31.895493,NA,NA,NA,0,breed,cvcol022
134,27.444334,-31.924174,NA,NA,NA,0,breed,cvcol023
135,27.479248,-31.726731,NA,NA,NA,0,breed,cvcol024
136,27.712427,-31.591638,NA,NA,NA,0,breed,cvcol025
137,27.810936,-31.593716,NA,NA,NA,0,roost,cvcol026
139,27.813845,-31.582909,NA,NA,NA,0,roost,cvcol027
141,27.99008,-31.607849,NA,NA,NA,0,roost,cvcol028
142,27.981352,-31.602029,NA,NA,NA,0,roost,cvcol029
143,28.132232,-31.543836,NA,NA,NA,0,roost,cvcol030
144,28.317611,-31.517233,NA,NA,NA,0,breed,cvcol031
146,28.364995,-31.529703,NA,NA,NA,0,breed,cvcol032
147,28.367905,-31.536354,NA,NA,NA,0,breed,cvcol033
148,28.378296,-31.551318,NA,NA,NA,0,breed,cvcol034
149,28.374139,-31.545914,NA,NA,NA,0,breed,cvcol035
150,28.382452,-31.55589,NA,NA,NA,0,breed,cvcol036
151,28.391181,-31.559215,NA,NA,NA,0,breed,cvcol037
152,28.458931,-31.419134,NA,NA,NA,0,roost,cvcol038
153,28.514628,-31.402923,NA,NA,NA,0,roost,cvcol039
154,28.522526,-31.341404,NA,NA,NA,0,breed,cvcol040
155,28.541645,-31.316464,NA,NA,NA,0,breed,cvcol041
156,28.552452,-31.337247,NA,NA,NA,0,breed,cvcol042
157,28.606902,-31.338494,NA,NA,NA,0,roost,cvcol043
158,28.589445,-31.329765,NA,NA,NA,0,roost,cvcol044
160,28.976414,-31.269077,NA,NA,NA,0,breed,cvcol045
161,28.971426,-31.276144,NA,NA,NA,0,breed,cvcol046
162,28.976414,-31.287783,NA,NA,NA,0,breed,cvcol047
163,28.971426,-31.31397,NA,NA,NA,0,roost,cvcol048
165,28.995949,-31.318126,NA,NA,NA,0,breed,cvcol049
166,29.104433,-31.3015,NA,NA,NA,0,roost,cvcol050
168,29.080326,-31.195919,NA,NA,NA,0,breed,cvcol051
169,29.151402,-31.009699,NA,NA,NA,0,roost,cvcol052
171,29.219568,-31.023832,NA,NA,NA,0,breed,cvcol053
173,29.261548,-31.025079,NA,NA,NA,0,breed,cvcol055
175,29.279006,-31.136063,NA,NA,NA,0,breed,cvcol056
176,29.278174,-31.122761,NA,NA,NA,0,breed,cvcol057
177,29.288981,-31.12484,NA,NA,NA,0,breed,cvcol058
178,29.256145,-31.14687,NA,NA,NA,0,breed,cvcol059
180,29.403285,-31.006374,NA,NA,NA,0,roost,cvcol060
184,29.23661,-31.346392,NA,NA,NA,0,breed,cvcol061
186,29.242844,-31.29859,NA,NA,NA,0,roost,cvcol062
187,29.237857,-31.299006,NA,NA,NA,0,breed,cvcol063
188,29.217905,-31.284873,NA,NA,NA,0,breed,cvcol064
191,29.259055,-31.252866,NA,NA,NA,0,roost,cvcol065
192,29.262795,-31.227095,NA,NA,NA,0,breed,cvcol066
194,29.234947,-31.19966,NA,NA,NA,0,breed,cvcol067
195,29.246169,-31.192178,NA,NA,NA,0,breed,cvcol068
196,29.289813,-31.208389,NA,NA,NA,0,roost,cvcol069
197,29.552918,-30.865046,NA,NA,NA,0,breed,cvcol070
199,29.294385,-30.783159,NA,NA,NA,0,breed,cvcol071
200,29.161377,-30.747411,NA,NA,NA,0,breed,cvcol072
201,29.176341,-30.752815,NA,NA,NA,0,breed,cvcol073
202,28.401988,-30.834702,NA,NA,NA,0,breed,cvcol074
203,28.408638,-30.830129,NA,NA,NA,0,breed,cvcol075
204,28.429836,-30.720808,NA,NA,NA,0,breed,cvcol076
21,28.670782,-28.656888,NA,NA,NA,0,roost,cvcol077
211,28.737832,-29.948492,NA,NA,NA,0,roost,cvcol078
213,29.223309,-29.651288,NA,NA,NA,0,roost,cvcol079
37,29.07991,-29.697012,NA,NA,NA,0,roost,cvcol080
39,29.066609,-29.713639,NA,NA,NA,0,breed,cvcol081
40,29.062453,-29.712807,NA,NA,NA,0,roost,cvcol082
42,29.003015,-29.705325,NA,NA,NA,0,roost,cvcol084
45,28.8937,-29.686204,NA,NA,NA,0,breed,cvcol085
47,28.86211,-29.684542,NA,NA,NA,0,breed,cvcol086
49,28.955631,-29.733591,NA,NA,NA,0,breed,cvcol087
51,28.958125,-29.763519,NA,NA,NA,0,breed,cvcol088
54,28.940252,-29.798851,NA,NA,NA,0,breed,cvcol089
58,28.943577,-29.815062,NA,NA,NA,0,breed,cvcol091
60,28.931524,-29.828364,NA,NA,NA,0,breed,cvcol092
61,28.93568,-29.876166,NA,NA,NA,0,breed,cvcol093
62,28.916976,-29.878244,NA,NA,NA,0,breed,cvcol094
72,28.123503,-30.322596,NA,NA,NA,0,breed,cvcol098
73,28.13722,-30.333403,NA,NA,NA,0,breed,cvcol099
75,28.096494,-30.350969,NA,NA,NA,0,breed,cvcol100
77,28.09442,-30.355445,NA,NA,NA,0,breed,cvcol101
78,28.08918,-30.363522,NA,NA,NA,0,breed,cvcol102
80,28.029567,-30.367072,NA,NA,NA,0,roost,cvcol103
84,28.049102,-30.467665,NA,NA,NA,0,breed,cvcol104
85,28.047024,-30.515883,NA,NA,NA,0,breed,cvcol105
95,27.833381,-30.53916,NA,NA,NA,0,breed,cvcol108
96,27.842109,-30.53916,NA,NA,NA,0,breed,cvcol109
98,27.860398,-30.538329,NA,NA,NA,0,breed,cvcol110
99,27.821742,-30.541654,NA,NA,NA,0,breed,cvcol111
Aasvogelvlei,21.68180556,-33.86622222,NA,NA,NA,0,breed,cvcol112
Aasvo#lberg,21.66694444,-34.21694444,NA,NA,NA,0,roost,cvcol113
Abbey,28.96666667,-29.85,NA,NA,NA,0,breed,cvcol114
Agieskloof,26.06028954,-32.54975578,NA,NA,NA,0,roost,cvcol115
Bakerskop,29.06666667,-28.33333333,NA,NA,NA,0,roost,cvcol116
Bamboo Mountain,29.35,-29.73333333,NA,NA,NA,0,roost,cvcol118
Bellona,26.48333333,-30.91666667,NA,NA,NA,0,roost,cvcol119
Ben Dearg,27.92898,-31.11071,NA,NA,NA,0,breed,cvcol120
Bloukrans,27.25,-28.85,NA,NA,NA,0,roost,cvcol121
Bonwalenong,27.43333333,-22.61666667,NA,NA,NA,0,breed,cvcol123
Boschberg,21.70025,-33.73063889,NA,NA,NA,0,breed,cvcol124
CalaMountain,27.71666667,-31.6,NA,NA,NA,0,roost,cvcol125
Campagne Castle,29.35,-29.1,NA,NA,NA,0,roost,cvcol126
Carbineers Wall,29.45,-29.31666667,NA,NA,NA,0,roost,cvcol127
Claasenskop,27.66666667,-28.68333333,NA,NA,NA,0,roost,cvcol129
CV_74,28.145948,-30.337976,NA,NA,NA,0,breed,cvcol132
Dalhousie,27.8,-31.21667,NA,NA,NA,0,breed,cvcol133
"Devil's Knuckle, Nth",29.11666667,-29.83333333,NA,NA,NA,0,roost,cvcol134
"Devil's Knuckle, Sth",29.1,-29.86666667,NA,NA,NA,0,roost,cvcol135
Eastern Btress,29.10687,-28.948047,NA,NA,NA,0,breed,cvcol137
Eastman's Peak,29.28333333,-29.03333333,NA,NA,NA,0,roost,cvcol138
Elephant,29.13208,-28.97884,NA,NA,NA,0,breed,cvcol139
ElephantA,29.13555,-28.97986,NA,NA,NA,0,breed,cvcol140
ElephantC,29.14315,-28.98192,NA,NA,NA,0,breed,cvcol141
Enjesuthi Cottage,29.46666667,-29.13333333,NA,NA,NA,0,roost,cvcol142
Gamka Mountain,21.75722222,-33.71138889,NA,NA,NA,0,breed,cvcol144
Giant's Castle,29.48333333,-29.35,NA,NA,NA,0,roost,cvcol145
Glenfurnis,28.96666667,-23.06666667,NA,NA,NA,0,breed,cvcol146
Gxabenya,26.96666667,-31.8,NA,NA,NA,0,roost,cvcol147
Gypaetus Point,29.43333333,-29.25,NA,NA,NA,0,roost,cvcol148
Ingwe,29.01666667,-28.56666667,NA,NA,NA,0,breed,cvcol149
Inverket,27.41666667,-32.2,NA,NA,NA,0,roost,cvcol150
Irenesdale,29.00809,-28.57216,NA,NA,NA,0,roost,cvcol151
Jozanas,27.436013,-30.678828,NA,NA,NA,0,breed,cvcol153
Ka-Masihlenga,29.43333333,-29.4,NA,NA,NA,0,roost,cvcol154
"Ka-Ntuba Pass, North",29.3,-29.51666667,NA,NA,NA,0,roost,cvcol155
"Ka-Ntuba Pass, South",29.3,-29.53333333,NA,NA,NA,0,roost,cvcol156
Kambule,29.45,-29.31666667,NA,NA,NA,0,roost,cvcol157
Kepiseng,29.004186,-29.703652,NA,NA,NA,0,breed,cvcol158
Kerkenberg,29.12324,-28.5122,NA,NA,NA,0,roost,cvcol159
Khubelu,28.9,-28.95,NA,NA,NA,0,breed,cvcol161
Koakoatsi River,29.06666667,-28.96666667,NA,NA,NA,0,breed,cvcol162
"Korfshoek area, Golden Gate NP",28.7659,-28.49213,NA,NA,NA,0,roost,cvcol163
Kransberg (Groothoek),27.6,-24.46666667,NA,NA,NA,0,breed,cvcol164
Kukubye,27.75,-22.75,NA,NA,NA,0,breed,cvcol166
Kwatabamnyama,29.61666667,-29.45,NA,NA,NA,0,breed,cvcol167
Langeberg,21.63305556,-33.93305556,NA,NA,NA,0,breed,cvcol168
Langkloof,21.63330556,-33.81513889,NA,NA,NA,0,breed,cvcol169
Langkloofspruit,28.03333333,-31.15,NA,NA,NA,0,roost,cvcol170
Litsoene,28.33333333,-29.83333333,NA,NA,NA,0,roost,cvcol172
Little Bamboo Mtn,29.3,-29.7,NA,NA,NA,0,roost,cvcol173
Loskop,29.31666667,-23.48333333,NA,NA,NA,0,breed,cvcol175
Loteni Pass,29.45,-29.36666667,NA,NA,NA,0,breed,cvcol176
"Loteni River, Source",29.45,-29.36666667,NA,NA,NA,0,roost,cvcol177
Mafeteng Maboloka Mn,27.3,-29.9,NA,NA,NA,0,roost,cvcol178
Makoaneng,28.956492,-29.764878,NA,NA,NA,0,breed,cvcol180
Malima Farm,28.68333333,-28.53333333,NA,NA,NA,0,breed,cvcol181
Malpas,28.026493,-30.68174,NA,NA,NA,0,breed,cvcol182
Manyana,25.65,-24.85,NA,NA,NA,0,roost,cvcol183
Maqhaba,28.56666667,-30.11666667,NA,NA,NA,0,roost,cvcol184
Maqoho,28.591906,-29.955008,NA,NA,NA,0,breed,cvcol185
Mara (584),29.35,-27.76666667,NA,NA,NA,0,roost,cvcol187
"Mara, Zoutpansberg",29.6,-23.03333333,NA,NA,NA,0,breed,cvcol188
Martha & Mary,26.36666667,-32.08333333,NA,NA,NA,0,roost,cvcol190
Martha/Mary - think historic,26.34250199,-32.10176434,NA,NA,NA,0,roost,cvcol191
Maseepho,28.08333333,-30.01666667,NA,NA,NA,0,breed,cvcol192
Matabeng,28.935781,-29.876286,NA,NA,NA,0,breed,cvcol194
Matebeng,28.920415,-29.878055,NA,NA,NA,0,breed,cvcol195
Mavis Bank,28.01667,-30.66667,NA,NA,NA,0,breed,cvcol197
Mbenge,27.7,-31.58333,NA,NA,NA,0,breed,cvcol199
"Mbundi River, Source",28.96666667,-29.85,NA,NA,NA,0,roost,cvcol200
Mechachaneng,28.66666667,-28.66666667,NA,NA,NA,0,breed,cvcol201
Memel,29.71666667,-27.75,NA,NA,NA,0,roost,cvcol202
Mlahlangubo Pass,29.4,-29.46666667,NA,NA,NA,0,breed,cvcol204
Mlahlangubo River,29.23333333,-29.65,NA,NA,NA,0,breed,cvcol205
Mokhotlong,29.1,-29.31666667,NA,NA,NA,0,breed,cvcol207
Mount Amery,28.95,-28.76666667,NA,NA,NA,0,roost,cvcol210
Mount Dompie,28.96666667,-28.78333333,NA,NA,NA,0,breed,cvcol211
Mount Durnford,29.45,-29.3,NA,NA,NA,0,roost,cvcol212
Mount Komati River Lodge,30.3748,-25.8363,NA,NA,NA,0,roost,cvcol213
Mount Sutherland,29.23333333,-29.88333333,NA,NA,NA,0,roost,cvcol214
Mtzikaba,29.93333333,-31.3,NA,NA,NA,0,breed,cvcol215
"Mweni Needle, Outer, N",29.03333333,-28.86666667,NA,NA,NA,0,breed,cvcol216
"Mweni Needle, Outer, S",29.03333333,-28.86666667,NA,NA,NA,0,roost,cvcol217
Mweni Pass,29.01666667,-28.85,NA,NA,NA,0,roost,cvcol218
"Mweni Pinnacles, Sth",29,-28.88333333,NA,NA,NA,0,breed,cvcol220
Mzimkhuku,30.667247,-30.250368,NA,NA,NA,0,breed,cvcol221
"Ndawana River, Source",29.2,-29.88333333,NA,NA,NA,0,roost,cvcol222
Nkosazana,29.3,-29.06666667,NA,NA,NA,0,roost,cvcol223
Nonesi Nek,26.98333333,-31.83333333,NA,NA,NA,0,roost,cvcol224
Nooitgedacht_roost,27.55,-28.86666667,NA,NA,NA,0,roost,cvcol225
Ntabenende,29.03333333,-28.73333333,NA,NA,NA,0,roost,cvcol226
"Oldenburg, Golden Gate Highlands NP",28.66985,-28.50978,NA,NA,NA,0,roost,cvcol228
Otse Hill,25.73333333,-25.01666667,NA,NA,NA,0,breed,cvcol229
Perdeberg,21.52088889,-33.95255556,NA,NA,NA,0,roost,cvcol230
Phuthing,29.045141,-29.086569,NA,NA,NA,0,breed,cvcol231
Platrug,21.7,-34.23305556,NA,NA,NA,0,breed,cvcol232
Qhaliseng,28.970624,-29.742004,NA,NA,NA,0,breed,cvcol233
Ramaephos,28.939916,-29.798535,NA,NA,NA,0,breed,cvcol236
Redi,29.43333333,-29.41666667,NA,NA,NA,0,roost,cvcol237
Rensbergskop,29.28333333,-28.4,NA,NA,NA,0,roost,cvcol238
Rhino Peak,29.15,-29.7,NA,NA,NA,0,roost,cvcol239
Rockeries Pass,29.01666667,-28.88333333,NA,NA,NA,0,roost,cvcol240
Rondawelkop,28.7,-28.5,NA,NA,NA,0,roost,cvcol241
Rooipoort,29.98333333,-24.2,NA,NA,NA,0,roost,cvcol242
Ruitjies - accord to farmer up to 100birds summer,26.48873567,-32.38062476,NA,NA,NA,0,roost,cvcol243
Scaly Peak,29.36666667,-29.16666667,NA,NA,NA,0,breed,cvcol244
Scheerpoort,27.75731,-25.74989,NA,NA,NA,0,breed,cvcol245
Sebale,27.61666667,-22.53333333,NA,NA,NA,0,roost,cvcol246
Sehlabathebe,29.11666667,-29.83333333,NA,NA,NA,0,roost,cvcol248
Sentinel,28.81666667,-28.75,NA,NA,NA,0,breed,cvcol250
Seolwane,27.68333333,-22.66666667,NA,NA,NA,0,breed,cvcol251
Ship's Prow Pass,29.33333333,-29.1,NA,NA,NA,0,roost,cvcol252
Tenane,28.46666667,-29.56666667,NA,NA,NA,0,roost,cvcol253
Thaba-Tseka,28.55,-29.45,NA,NA,NA,0,breed,cvcol256
Thabana-Sephar,28.931321,-29.826595,NA,NA,NA,0,breed,cvcol257
The ape,29.36331,-29.14043,NA,NA,NA,0,breed,cvcol258
The Ape,29.36666667,-29.13333333,NA,NA,NA,0,breed,cvcol259
The Castle B,27.91667,-31.1,NA,NA,NA,0,breed,cvcol260
The Hawk,29.43333333,-29.38333333,NA,NA,NA,0,roost,cvcol261
The Tent,29.45,-29.36666667,NA,NA,NA,0,roost,cvcol262
"Thomathu, Source",29.13333333,-29.76666667,NA,NA,NA,0,roost,cvcol263
Tlhayaku,29.06666667,-29.05,NA,NA,NA,0,breed,cvcol264
Tsatsane,28.046282,-30.468039,NA,NA,NA,0,breed,cvcol265
Tsatsane Valley,28.04649,-30.51658,NA,NA,NA,0,breed,cvcol266
"Umzimkulu River, SRCE",29.18333333,-29.68333333,NA,NA,NA,0,roost,cvcol268
Uniondale,29.58333333,-23,NA,NA,NA,0,breed,cvcol269
Vumenjani,27.86667,-32.38333,NA,NA,NA,0,breed,cvcol271
Wabai Hill,29.53333333,-20.11666667,NA,NA,NA,0,roost,cvcol272
Waterberg,17.2,-20.36666667,NA,NA,NA,0,breed,cvcol273
Weltevreden,30.38333333,-25.66666667,NA,NA,NA,0,roost,cvcol274
Witch Peak,29.26666667,-29.06666667,NA,NA,NA,0,roost,cvcol275
Witpunt 1100,28.95,-28.5,NA,NA,NA,0,roost,cvcol276
Wolkberg,29.83038333,-24.02435,NA,NA,NA,0,roost,cvcol277
Unnamed,28.37717,-31.54927,NA,NA,NA,0,breed,cvcol279
Unnamed,28.55174,-31.33817,NA,NA,NA,0,breed,cvcol280
Unnamed,28.9719,-31.27867,NA,NA,NA,0,breed,cvcol281
Unnamed,29.28835,-31.12715,NA,NA,NA,0,breed,cvcol282
Unnamed,29.2184,-31.0244,NA,NA,NA,0,breed,cvcol283
Unnamed,28.09509,-30.35441,NA,NA,NA,0,breed,cvcol284
Unnamed,28.13673,-30.33373,NA,NA,NA,0,breed,cvcol285
Unnamed,28.93609,-29.81048,NA,NA,NA,0,breed,cvcol287
Unnamed,29.05102,-29.71602,NA,NA,NA,0,breed,cvcol288
Unnamed,28.87609,-29.68463,NA,NA,NA,0,breed,cvcol289
Unnamed,29.30589,-29.0666,NA,NA,NA,0,breed,cvcol290
Unnamed,28.39346,-29.05722,NA,NA,NA,0,breed,cvcol291
Unnamed,29.05234559,-30.00341552,NA,NA,NA,0,roost,cvcol292
Unnamed,29.20765966,-30.61239048,NA,NA,NA,0,roost,cvcol293
Unnamed,29.35010327,-30.64588669,NA,NA,NA,0,roost,cvcol294
Unnamed,30.10630197,-30.99293564,NA,NA,NA,0,roost,cvcol296
Unnamed,29.91768657,-31.17813261,NA,NA,NA,0,roost,cvcol297
Unnamed,30.00987222,-31.23334276,NA,NA,NA,0,roost,cvcol298
Unnamed,29.84291157,-31.41323519,NA,NA,NA,0,roost,cvcol299
Unnamed,29.79403541,-31.28990392,NA,NA,NA,0,roost,cvcol300
Unnamed,29.74634365,-31.36888423,NA,NA,NA,0,roost,cvcol301
Unnamed,29.80141816,-31.11531937,NA,NA,NA,0,roost,cvcol302
Unnamed,29.5805674,-31.02944569,NA,NA,NA,0,roost,cvcol303
Unnamed,29.35130741,-30.85055189,NA,NA,NA,0,roost,cvcol304
Unnamed,29.3072478,-30.76523712,NA,NA,NA,0,roost,cvcol305
Unnamed,27.94234744,-31.1185472,NA,NA,NA,0,roost,cvcol307
Unnamed,28.36802012,-31.53349387,NA,NA,NA,0,roost,cvcol308
Unnamed,28.10524166,-31.76169823,NA,NA,NA,0,roost,cvcol309
Unnamed,27.41379006,-31.58220651,NA,NA,NA,0,roost,cvcol310
Unnamed,27.28690154,-31.6598653,NA,NA,NA,0,roost,cvcol311
Unnamed,26.98488003,-31.83169376,NA,NA,NA,0,roost,cvcol312
Unnamed,27.07070941,-31.89151363,NA,NA,NA,0,roost,cvcol313
Unnamed,27.4400837,-31.81076105,NA,NA,NA,0,roost,cvcol314
Unnamed,29.4040526,-31.0059983,NA,NA,NA,0,roost,cvcol315
Unnamed,26.11000464,-30.74807008,NA,NA,NA,0,roost,cvcol316
Unnamed,26.03155801,-31.75288631,NA,NA,NA,0,roost,cvcol317
Unnamed,27.26871116,-32.36136819,NA,NA,NA,0,roost,cvcol318
Unnamed,27.31671877,-32.11131201,NA,NA,NA,0,roost,cvcol319
Unnamed,27.75622915,-32.20882992,NA,NA,NA,0,roost,cvcol320
Unnamed,27.64742245,-32.1692705,NA,NA,NA,0,roost,cvcol321
Unnamed,27.63684183,-32.1768897,NA,NA,NA,0,roost,cvcol322
Unnamed,28.33409698,-32.30698584,NA,NA,NA,0,roost,cvcol323
Unnamed,28.97319819,-31.27125362,NA,NA,NA,0,roost,cvcol324
Unnamed,29.55106601,-30.66034661,NA,NA,NA,0,roost,cvcol325
Unnamed,28.78829391,-30.56984957,NA,NA,NA,0,roost,cvcol326
Unnamed,28.43098074,-30.72254286,NA,NA,NA,0,roost,cvcol327
Unnamed,27.76835937,-31.6559839,NA,NA,NA,0,roost,cvcol328
Unnamed,27.79950903,-31.579642,NA,NA,NA,0,roost,cvcol329
Unnamed,27.69415683,-31.58677202,NA,NA,NA,0,roost,cvcol330
Unnamed,27.47472734,-31.72865341,NA,NA,NA,0,roost,cvcol331
Unnamed,27.81634723,-32.16522672,NA,NA,NA,0,roost,cvcol332
Unnamed,27.87631725,-31.45949321,NA,NA,NA,0,roost,cvcol333
Unnamed,27.87645263,-31.46011428,NA,NA,NA,0,roost,cvcol334
Unnamed,27.9983282,-31.62103333,NA,NA,NA,0,roost,cvcol335
Unnamed,27.93113877,-31.57757476,NA,NA,NA,0,roost,cvcol336
Unnamed,28.05831877,-31.57875838,NA,NA,NA,0,roost,cvcol337
Unnamed,27.93075988,-31.54798141,NA,NA,NA,0,roost,cvcol338
Unnamed,27.98329899,-31.56627666,NA,NA,NA,0,roost,cvcol339
Unnamed,29.1539991,-31.0098018,NA,NA,NA,0,roost,cvcol340
Unnamed,28.7508625,-30.47564171,NA,NA,NA,0,roost,cvcol341
Unnamed,28.54222162,-31.07526789,NA,NA,NA,0,roost,cvcol342
Unnamed,27.77421607,-30.59954001,NA,NA,NA,0,roost,cvcol343
Unnamed,27.66610676,-30.60633407,NA,NA,NA,0,roost,cvcol344
Unnamed,27.56450168,-30.69320159,NA,NA,NA,0,roost,cvcol345
Unnamed,27.13522182,-30.89325842,NA,NA,NA,0,roost,cvcol346
Unnamed,27.7779418,-31.03274711,NA,NA,NA,0,roost,cvcol347
Unnamed,27.91718307,-31.18767232,NA,NA,NA,0,roost,cvcol348
Unnamed,27.70955256,-31.23209461,NA,NA,NA,0,roost,cvcol349
Unnamed,27.633775,-31.22194279,NA,NA,NA,0,roost,cvcol350
Unnamed,27.56848001,-31.20898142,NA,NA,NA,0,roost,cvcol351
Unnamed,27.46769585,-31.33722059,NA,NA,NA,0,roost,cvcol352
Unnamed,28.32347707,-31.78403647,NA,NA,NA,0,roost,cvcol353
Unnamed,28.37323767,-31.83372918,NA,NA,NA,0,roost,cvcol354
Unnamed,28.12816042,-32.39420334,NA,NA,NA,0,roost,cvcol355
Unnamed,27.70203795,-32.26352583,NA,NA,NA,0,roost,cvcol356
Unnamed,27.67842061,-32.50232683,NA,NA,NA,0,roost,cvcol357
Unnamed,27.30625808,-32.291769,NA,NA,NA,0,roost,cvcol358
Unnamed,27.37325807,-31.85250455,NA,NA,NA,0,roost,cvcol359
Unnamed,27.4374164,-31.8597991,NA,NA,NA,0,roost,cvcol360
Unnamed,27.24393104,-31.94503807,NA,NA,NA,0,roost,cvcol361
Unnamed,27.18810824,-32.1701381,NA,NA,NA,0,roost,cvcol362
Unnamed,26.51981333,-32.11177557,NA,NA,NA,0,roost,cvcol363
Unnamed,26.30220544,-31.78202351,NA,NA,NA,0,roost,cvcol364
Unnamed,25.54389311,-31.68059437,NA,NA,NA,0,roost,cvcol365
Unnamed,26.59410691,-31.49135103,NA,NA,NA,0,roost,cvcol366
Unnamed,26.73966297,-30.95926478,NA,NA,NA,0,roost,cvcol367
Unnamed,26.94438867,-31.10649719,NA,NA,NA,0,roost,cvcol368
Unnamed,26.74736702,-31.19118366,NA,NA,NA,0,roost,cvcol369
Unnamed,26.66650605,-31.3747256,NA,NA,NA,0,roost,cvcol371
189,29.227465,-31.253698,102,44,Dungu,1,breed,cvcol372
205,28.751964,-30.497593,3,1,Jumbla,1,breed,cvcol373
Babangibone,28.97819,-28.57886,52,22,Babangibone,1,roost,cvcol374
Bannerman Face,29.45,-29.26666667,3,1,"Bannerman A,Bannerman C,bannermans",1,roost,cvcol375
Blouberg,29.06666667,-23.06666667,1494,642,Blouberg,1,breed,cvcol376
Bonwalenong,27.43333333,-22.61666667,475,204,Bonwalenong,1,breed,cvcol377
Castle,28.46666667,-30.73333333,42,18,Castle,1,roost,cvcol378
Colleywobbles,28.59980556,-32.00058333,388,167,Collywobbles,1,breed,cvcol379
Elephant,29.12654,-28.97478,24,10,Cathedral peak (Cockade and Elephant),1,breed,cvcol380
Fangs,28.9452,-28.8607,4,2,Fangs,1,breed,cvcol381
Game Pass,29.637,-29.382,60,26,Game Pass,1,roost,cvcol382
Ganabu,29.22,-28.95,76,33,Ganabu (Ladysmith District/Cathedral Peak),1,breed,cvcol383
Gladstone's Nose,29.685,-29.398,45,19,Gladstone's Nose,1,roost,cvcol384
Gray's Pass,29.33333333,-29.06666667,10,4,Culfargie (Grays Pass),1,roost,cvcol385
Ha Mokiba,28.29916,-29.08843,4,2,Ha Mokiba,1,breed,cvcol386
Ha Tefo,28.32967,-29.07553,60,26,Ha Tefo,1,breed,cvcol387
"Icidi Stream, Source",28.95,-28.81666667,4,2,Icidi Stream,1,roost,cvcol388
Injesuthi Triplets,29.38333333,-29.18333333,20,9,Injesuthi Triplets,1,breed,cvcol389
Isiwa Samange,30.7,-28.8,18,8,"Isiwa Samanqe (Greytown),Isiwa Samange",1,breed,cvcol390
Karnmelkspruit,27.23333333,-30.85,48,21,"Karnmelkspruit,Barkley East/ Lady Grey Nestling Site",1,breed,cvcol392
Koakoatsi,29.04859,-29.02387,4,2,Koakoatsi,1,breed,cvcol393
Kransberg,27.60003,-24.47327,1299,559,Kransberg,1,breed,cvcol394
Ku-Yeneni,29.16666667,-31.5,364,157,"Mlengana,Port St Johns/ Mlengana",1,breed,cvcol395
Kumulungana,29.68333333,-29.5,8,3,Kumulungana,1,breed,cvcol396
Lefikeng Pass,28.26967,-29.11154,20,9,Lefikeng Pass,1,breed,cvcol397
Lichecheng,28.90554,-28.943094,16,7,Lichecheng,1,breed,cvcol398
Long Wall,29.45,-29.33333333,6,3,"Long Wall (A),Long Wall,Witteberg (Longwall & Giants Pass)",1,breed,cvcol399
Lower Moremoholo,29.06666667,-29.23333333,21,9,Motsitseng,1,breed,cvcol400
Majoana Mabeli,28.147088,-30.337816,78,34,Majoana Mabeli,1,breed,cvcol401
Manguan Pass,29.3,-29.55,3,1,Manguang,1,roost,cvcol402
Mannyelong,25.76666667,-25.06666667,156,67,"Botswana,Mannyelanong,Mannyenalong,Mannyelong",1,breed,cvcol403
Manong Yeng,27.41666667,-22.66666667,210,90,"Botswana - Moremi Gorge,Moremi Gorge,Manong Yeng",1,breed,cvcol404
Manoutsa,30.66666667,-24.43333333,988,425,"Manutsa,Manoutsa",1,breed,cvcol405
Mlambonya Buttress,29.08333333,-28.93333333,32,14,Mlambonja Buttress,1,roost,cvcol406
Moletjie,29.32382,-23.74423,29,12,"Molejie,Moletjie",1,breed,cvcol407
Morotoaneng,28.38682,-29.04945,10,4,Morotoaneng,1,breed,cvcol408
Mount Alyiff (Ndakeni),29.1,-30.76666667,60,26,Mount Ayliff,1,breed,cvcol409
Mount Cleopatra,29.66084,-29.333801,15,6,"Cleopatra,Mount Cleopatra",1,roost,cvcol410
